product_id,view,cart,purchase,category_code,log_view,log_cart,log_purchase
5400792,2,0,0,,1.0986122886681098,0.0,0.0
5400794,2,0,0,,1.0986122886681098,0.0,0.0
5400797,1,0,0,,0.6931471805599453,0.0,0.0
5400798,1,0,0,,0.6931471805599453,0.0,0.0
5400799,3,0,0,,1.3862943611198906,0.0,0.0
5400803,1,0,0,,0.6931471805599453,0.0,0.0
5400808,1,0,0,,0.6931471805599453,0.0,0.0
5400811,1,0,0,,0.6931471805599453,0.0,0.0
5400815,3,0,0,,1.3862943611198906,0.0,0.0
5400818,1,1,0,,0.6931471805599453,0.6931471805599453,0.0
5400823,1,0,0,,0.6931471805599453,0.0,0.0
5400824,2,0,0,,1.0986122886681098,0.0,0.0
5400827,3,0,0,,1.3862943611198906,0.0,0.0
5400842,1,0,0,,0.6931471805599453,0.0,0.0
5400852,2,0,0,,1.0986122886681098,0.0,0.0
5400857,2,0,0,,1.0986122886681098,0.0,0.0
5400867,1,0,0,,0.6931471805599453,0.0,0.0
5400868,2,0,0,,1.0986122886681098,0.0,0.0
5400869,1,0,0,,0.6931471805599453,0.0,0.0
5400877,1,0,0,,0.6931471805599453,0.0,0.0
5400881,1,0,0,,0.6931471805599453,0.0,0.0
5400908,1,0,0,,0.6931471805599453,0.0,0.0
5400909,2,0,0,,1.0986122886681098,0.0,0.0
5400915,1,0,0,,0.6931471805599453,0.0,0.0
5400917,1,0,0,,0.6931471805599453,0.0,0.0
5500002,11,0,0,,2.4849066497880004,0.0,0.0
5500006,2,0,0,,1.0986122886681098,0.0,0.0
5500007,4,0,0,,1.6094379124341003,0.0,0.0
5500010,3,0,2,,1.3862943611198906,0.0,1.0986122886681098
5500012,4,0,0,,1.6094379124341003,0.0,0.0
5500015,3,0,0,,1.3862943611198906,0.0,0.0
5500023,4,0,0,,1.6094379124341003,0.0,0.0
5500028,1,0,0,,0.6931471805599453,0.0,0.0
5500030,6,0,0,,1.9459101490553132,0.0,0.0
5500032,9,3,0,,2.302585092994046,1.3862943611198906,0.0
5500033,1,0,0,,0.6931471805599453,0.0,0.0
5500041,8,0,0,,2.1972245773362196,0.0,0.0
5500047,2,0,0,,1.0986122886681098,0.0,0.0
5500048,14,1,0,,2.70805020110221,0.6931471805599453,0.0
5500053,6,0,0,,1.9459101490553132,0.0,0.0
5500061,3,0,0,,1.3862943611198906,0.0,0.0
5500068,2,0,0,,1.0986122886681098,0.0,0.0
5500084,9,1,0,,2.302585092994046,0.6931471805599453,0.0
5500085,2,0,0,,1.0986122886681098,0.0,0.0
5500097,1,0,0,,0.6931471805599453,0.0,0.0
5500098,2,0,0,,1.0986122886681098,0.0,0.0
5500099,8,0,1,,2.1972245773362196,0.0,0.6931471805599453
5500101,3,0,0,,1.3862943611198906,0.0,0.0
5500105,2,0,0,,1.0986122886681098,0.0,0.0
5500107,2,0,0,,1.0986122886681098,0.0,0.0
5500108,8,0,0,,2.1972245773362196,0.0,0.0
5500109,9,0,0,,2.302585092994046,0.0,0.0
5500111,3,0,0,,1.3862943611198906,0.0,0.0
5500122,16,0,0,,2.833213344056216,0.0,0.0
5500123,1,0,0,,0.6931471805599453,0.0,0.0
5500126,7,0,0,,2.0794415416798357,0.0,0.0
5500129,6,0,0,,1.9459101490553132,0.0,0.0
5500137,1,0,0,,0.6931471805599453,0.0,0.0
5500147,3,0,0,,1.3862943611198906,0.0,0.0
5500150,8,0,0,,2.1972245773362196,0.0,0.0
5500155,3,0,0,,1.3862943611198906,0.0,0.0
5500161,27,0,1,,3.332204510175204,0.0,0.6931471805599453
5500174,1,1,2,,0.6931471805599453,0.6931471805599453,1.0986122886681098
5500176,7,0,0,,2.0794415416798357,0.0,0.0
5500184,39,2,2,,3.6888794541139363,1.0986122886681098,1.0986122886681098
5500192,10,0,0,,2.3978952727983707,0.0,0.0
5500194,2,0,0,,1.0986122886681098,0.0,0.0
5500197,9,0,0,,2.302585092994046,0.0,0.0
5500202,2,0,0,,1.0986122886681098,0.0,0.0
5500203,1,0,0,,0.6931471805599453,0.0,0.0
5500206,1,0,0,,0.6931471805599453,0.0,0.0
5500207,26,0,2,,3.295836866004329,0.0,1.0986122886681098
5500211,8,0,0,,2.1972245773362196,0.0,0.0
5500213,1,0,0,,0.6931471805599453,0.0,0.0
5500215,5,0,0,,1.791759469228055,0.0,0.0
5500218,1,0,0,,0.6931471805599453,0.0,0.0
5500219,12,2,0,,2.5649493574615367,1.0986122886681098,0.0
5500220,5,0,0,,1.791759469228055,0.0,0.0
5500221,4,0,0,,1.6094379124341003,0.0,0.0
5500229,9,0,0,,2.302585092994046,0.0,0.0
5500231,1,0,0,,0.6931471805599453,0.0,0.0
5500241,1,0,0,,0.6931471805599453,0.0,0.0
5500243,4,0,0,,1.6094379124341003,0.0,0.0
5500244,2,0,0,,1.0986122886681098,0.0,0.0
5500249,5,0,1,,1.791759469228055,0.0,0.6931471805599453
5500250,6,0,0,,1.9459101490553132,0.0,0.0
5500252,8,0,1,,2.1972245773362196,0.0,0.6931471805599453
5500256,10,0,0,,2.3978952727983707,0.0,0.0
5500261,6,0,0,,1.9459101490553132,0.0,0.0
5500264,4,0,0,,1.6094379124341003,0.0,0.0
5500265,1,0,0,,0.6931471805599453,0.0,0.0
5500267,2,0,0,,1.0986122886681098,0.0,0.0
5500268,3,0,0,,1.3862943611198906,0.0,0.0
5500276,9,0,0,,2.302585092994046,0.0,0.0
5500278,1,0,0,,0.6931471805599453,0.0,0.0
5500282,4,0,0,,1.6094379124341003,0.0,0.0
5500283,5,0,0,,1.791759469228055,0.0,0.0
5500284,2,0,0,,1.0986122886681098,0.0,0.0
5500285,9,0,0,,2.302585092994046,0.0,0.0
5500287,3,0,0,,1.3862943611198906,0.0,0.0
5500292,4,0,0,,1.6094379124341003,0.0,0.0
5500295,1,0,0,,0.6931471805599453,0.0,0.0
5500297,3,0,0,,1.3862943611198906,0.0,0.0
5500304,3,0,0,,1.3862943611198906,0.0,0.0
5500310,14,0,0,,2.70805020110221,0.0,0.0
5500322,3,0,0,,1.3862943611198906,0.0,0.0
5500323,5,0,0,,1.791759469228055,0.0,0.0
5500324,3,0,0,,1.3862943611198906,0.0,0.0
5500325,2,0,0,,1.0986122886681098,0.0,0.0
5500328,1,0,0,,0.6931471805599453,0.0,0.0
5500329,2,0,0,,1.0986122886681098,0.0,0.0
5500331,1,0,0,,0.6931471805599453,0.0,0.0
5500332,2,0,0,,1.0986122886681098,0.0,0.0
5500333,1,0,0,,0.6931471805599453,0.0,0.0
5600002,23,1,1,,3.1780538303479458,0.6931471805599453,0.6931471805599453
5600018,1,0,0,,0.6931471805599453,0.0,0.0
5600019,17,0,0,,2.8903717578961645,0.0,0.0
5600021,5,0,0,,1.791759469228055,0.0,0.0
5600035,1,0,0,,0.6931471805599453,0.0,0.0
5600042,21,0,0,appliances.environment.air_heater,3.091042453358316,0.0,0.0
5600043,9,0,0,appliances.environment.air_heater,2.302585092994046,0.0,0.0
5600049,9,0,0,appliances.environment.air_heater,2.302585092994046,0.0,0.0
5600052,2,0,0,appliances.environment.air_heater,1.0986122886681098,0.0,0.0
5600053,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600054,3,0,0,appliances.environment.air_heater,1.3862943611198906,0.0,0.0
5600055,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600056,2,0,0,appliances.environment.air_heater,1.0986122886681098,0.0,0.0
5600058,6,0,0,appliances.environment.air_heater,1.9459101490553132,0.0,0.0
5600060,8,0,0,appliances.environment.air_heater,2.1972245773362196,0.0,0.0
5600062,2,0,0,appliances.environment.air_heater,1.0986122886681098,0.0,0.0
5600065,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600068,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600072,4,0,0,appliances.environment.air_heater,1.6094379124341003,0.0,0.0
5600080,3,0,0,,1.3862943611198906,0.0,0.0
5600100,4,0,0,appliances.environment.air_heater,1.6094379124341003,0.0,0.0
5600121,3,0,0,appliances.environment.air_heater,1.3862943611198906,0.0,0.0
5600122,12,0,0,,2.5649493574615367,0.0,0.0
5600128,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600134,1,0,0,appliances.environment.air_heater,0.6931471805599453,0.0,0.0
5600145,2,0,0,appliances.environment.air_heater,1.0986122886681098,0.0,0.0
5600168,6,0,0,,1.9459101490553132,0.0,0.0
5600231,3,0,0,,1.3862943611198906,0.0,0.0
5600256,3,0,0,appliances.environment.air_heater,1.3862943611198906,0.0,0.0
5600265,2,0,0,,1.0986122886681098,0.0,0.0
5600278,3,0,0,,1.3862943611198906,0.0,0.0
5600281,12,1,1,,2.5649493574615367,0.6931471805599453,0.6931471805599453
5600286,2,0,0,,1.0986122886681098,0.0,0.0
5600288,11,0,0,,2.4849066497880004,0.0,0.0
5600300,1,0,0,,0.6931471805599453,0.0,0.0
5600301,17,0,1,,2.8903717578961645,0.0,0.6931471805599453
5600304,4,0,0,,1.6094379124341003,0.0,0.0
5600305,6,0,1,,1.9459101490553132,0.0,0.6931471805599453
5600306,5,0,0,,1.791759469228055,0.0,0.0
5600307,1,0,0,,0.6931471805599453,0.0,0.0
5600308,27,0,0,,3.332204510175204,0.0,0.0
5600309,3,0,1,,1.3862943611198906,0.0,0.6931471805599453
5600322,2,0,0,,1.0986122886681098,0.0,0.0
5600323,28,0,0,,3.367295829986474,0.0,0.0
5600324,2,0,0,,1.0986122886681098,0.0,0.0
5600332,9,0,0,,2.302585092994046,0.0,0.0
5600342,3,0,0,,1.3862943611198906,0.0,0.0
5600343,14,0,0,,2.70805020110221,0.0,0.0
5600344,18,0,0,,2.9444389791664403,0.0,0.0
5600346,1,0,0,,0.6931471805599453,0.0,0.0
5600347,2,0,0,,1.0986122886681098,0.0,0.0
5600348,31,0,0,,3.4657359027997265,0.0,0.0
5600349,15,0,0,,2.772588722239781,0.0,0.0
5600350,4,0,0,,1.6094379124341003,0.0,0.0
5600351,6,0,0,,1.9459101490553132,0.0,0.0
5600353,5,0,0,,1.791759469228055,0.0,0.0
5600354,2,0,0,,1.0986122886681098,0.0,0.0
5600355,71,4,2,,4.276666119016055,1.6094379124341003,1.0986122886681098
5600359,5,0,0,,1.791759469228055,0.0,0.0
5600360,5,0,0,,1.791759469228055,0.0,0.0
5600363,13,1,0,,2.6390573296152584,0.6931471805599453,0.0
5600364,8,0,0,,2.1972245773362196,0.0,0.0
5600373,5,0,0,,1.791759469228055,0.0,0.0
5600375,20,0,1,,3.044522437723423,0.0,0.6931471805599453
5600378,16,0,0,,2.833213344056216,0.0,0.0
5600380,10,0,0,,2.3978952727983707,0.0,0.0
5600385,5,0,0,,1.791759469228055,0.0,0.0
5600386,14,0,0,,2.70805020110221,0.0,0.0
5600390,1,0,0,,0.6931471805599453,0.0,0.0
5600391,2,0,0,,1.0986122886681098,0.0,0.0
5600392,2,0,0,,1.0986122886681098,0.0,0.0
5600393,12,0,0,,2.5649493574615367,0.0,0.0
5600394,11,0,1,,2.4849066497880004,0.0,0.6931471805599453
5600395,1,0,0,,0.6931471805599453,0.0,0.0
5600396,12,0,0,,2.5649493574615367,0.0,0.0
5600397,3,0,0,,1.3862943611198906,0.0,0.0
5600400,8,0,0,,2.1972245773362196,0.0,0.0
5600401,6,0,0,,1.9459101490553132,0.0,0.0
5600402,3,0,0,,1.3862943611198906,0.0,0.0
5600404,1,0,0,,0.6931471805599453,0.0,0.0
5600405,2,0,0,,1.0986122886681098,0.0,0.0
5600406,1,0,0,,0.6931471805599453,0.0,0.0
5600407,1,0,0,,0.6931471805599453,0.0,0.0
5700024,84,1,1,auto.accessories.player,4.442651256490317,0.6931471805599453,0.6931471805599453
5700025,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700119,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
5700125,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700160,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700187,21,0,0,auto.accessories.player,3.091042453358316,0.0,0.0
5700188,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700192,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700200,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700213,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700218,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700233,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
5700235,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700243,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5700265,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700282,69,0,0,auto.accessories.player,4.248495242049359,0.0,0.0
5700285,8,0,0,auto.accessories.player,2.1972245773362196,0.0,0.0
5700300,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700304,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700311,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700325,19,0,0,auto.accessories.player,2.995732273553991,0.0,0.0
5700352,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700362,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700368,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700384,143,0,1,auto.accessories.player,4.969813299576001,0.0,0.6931471805599453
5700385,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700401,16,0,0,auto.accessories.player,2.833213344056216,0.0,0.0
5700402,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700414,14,0,0,auto.accessories.player,2.70805020110221,0.0,0.0
5700426,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700447,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700451,20,0,0,auto.accessories.player,3.044522437723423,0.0,0.0
5700486,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700501,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700503,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700506,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700518,207,1,1,auto.accessories.player,5.337538079701318,0.6931471805599453,0.6931471805599453
5700521,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5700561,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700567,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
5700576,106,0,2,auto.accessories.player,4.672828834461906,0.0,1.0986122886681098
5700578,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700579,27,0,1,auto.accessories.player,3.332204510175204,0.0,0.6931471805599453
5700580,43,0,0,auto.accessories.player,3.784189633918261,0.0,0.0
5700581,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5700585,45,0,0,auto.accessories.player,3.828641396489095,0.0,0.0
5700588,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700589,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700593,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5700597,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5700601,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700606,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700607,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700608,22,0,0,auto.accessories.player,3.1354942159291497,0.0,0.0
5700610,11,0,1,auto.accessories.player,2.4849066497880004,0.0,0.6931471805599453
5700619,107,0,1,auto.accessories.player,4.68213122712422,0.0,0.6931471805599453
5700623,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700630,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700633,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700635,24,0,0,auto.accessories.player,3.2188758248682006,0.0,0.0
5700641,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700642,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700643,8,0,0,auto.accessories.player,2.1972245773362196,0.0,0.0
5700645,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700647,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700649,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5700651,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700652,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700653,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700654,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700662,12,0,0,auto.accessories.player,2.5649493574615367,0.0,0.0
5700663,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700664,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700666,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700667,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700668,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700669,12,0,0,auto.accessories.player,2.5649493574615367,0.0,0.0
5700672,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700673,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700675,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700677,19,0,0,auto.accessories.player,2.995732273553991,0.0,0.0
5700685,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700687,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
5700688,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700701,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700702,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700713,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700753,19,0,0,auto.accessories.player,2.995732273553991,0.0,0.0
5700755,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700756,13,0,1,auto.accessories.player,2.6390573296152584,0.0,0.6931471805599453
5700757,14,0,1,auto.accessories.player,2.70805020110221,0.0,0.6931471805599453
5700758,16,0,0,auto.accessories.player,2.833213344056216,0.0,0.0
5700764,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700765,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700767,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700772,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700779,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700783,14,0,0,auto.accessories.player,2.70805020110221,0.0,0.0
5700785,54,0,1,auto.accessories.player,4.007333185232471,0.0,0.6931471805599453
5700788,60,0,0,auto.accessories.player,4.110873864173311,0.0,0.0
5700791,26,0,1,auto.accessories.player,3.295836866004329,0.0,0.6931471805599453
5700793,43,0,1,auto.accessories.player,3.784189633918261,0.0,0.6931471805599453
5700796,26,0,0,auto.accessories.player,3.295836866004329,0.0,0.0
5700797,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700798,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700799,55,0,1,auto.accessories.player,4.02535169073515,0.0,0.6931471805599453
5700802,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700814,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700820,15,0,0,auto.accessories.player,2.772588722239781,0.0,0.0
5700821,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700822,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700838,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700844,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700845,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700846,33,0,0,auto.accessories.player,3.5263605246161616,0.0,0.0
5700848,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700849,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700850,69,0,1,auto.accessories.player,4.248495242049359,0.0,0.6931471805599453
5700853,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5700854,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700860,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700863,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5700868,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700890,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700895,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5700897,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700902,8,0,0,auto.accessories.player,2.1972245773362196,0.0,0.0
5700903,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700909,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700910,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700922,29,0,1,auto.accessories.player,3.4011973816621555,0.0,0.6931471805599453
5700924,8,0,0,auto.accessories.player,2.1972245773362196,0.0,0.0
5700925,23,0,2,auto.accessories.player,3.1780538303479458,0.0,1.0986122886681098
5700928,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700937,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700942,2,0,0,auto.accessories.player,1.0986122886681098,0.0,0.0
5700943,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700944,24,0,0,auto.accessories.player,3.2188758248682006,0.0,0.0
5700945,27,0,0,auto.accessories.player,3.332204510175204,0.0,0.0
5700947,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5700954,15,0,0,auto.accessories.player,2.772588722239781,0.0,0.0
5700960,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700967,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5700980,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5700981,31,0,0,auto.accessories.player,3.4657359027997265,0.0,0.0
5700985,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5700989,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5700993,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5700997,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5701000,71,0,0,auto.accessories.player,4.276666119016055,0.0,0.0
5701001,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5701002,94,0,0,auto.accessories.player,4.553876891600541,0.0,0.0
5701003,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5701004,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5701005,50,0,0,auto.accessories.player,3.9318256327243257,0.0,0.0
5701006,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701009,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701010,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5701011,1,0,1,auto.accessories.player,0.6931471805599453,0.0,0.6931471805599453
5701014,70,0,0,auto.accessories.player,4.2626798770413155,0.0,0.0
5701019,58,0,0,auto.accessories.player,4.07753744390572,0.0,0.0
5701020,82,0,1,auto.accessories.player,4.418840607796598,0.0,0.6931471805599453
5701024,5,0,1,auto.accessories.player,1.791759469228055,0.0,0.6931471805599453
5701025,27,0,0,auto.accessories.player,3.332204510175204,0.0,0.0
5701026,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5701030,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701031,16,0,0,auto.accessories.player,2.833213344056216,0.0,0.0
5701034,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5701036,13,0,0,auto.accessories.player,2.6390573296152584,0.0,0.0
5701037,34,0,2,auto.accessories.player,3.5553480614894135,0.0,1.0986122886681098
5701038,20,0,0,auto.accessories.player,3.044522437723423,0.0,0.0
5701043,12,0,0,auto.accessories.player,2.5649493574615367,0.0,0.0
5701044,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5701058,17,0,0,auto.accessories.player,2.8903717578961645,0.0,0.0
5701059,4,0,0,auto.accessories.player,1.6094379124341003,0.0,0.0
5701060,25,0,0,auto.accessories.player,3.258096538021482,0.0,0.0
5701061,22,0,0,auto.accessories.player,3.1354942159291497,0.0,0.0
5701062,61,1,2,auto.accessories.player,4.127134385045092,0.6931471805599453,1.0986122886681098
5701063,64,0,0,auto.accessories.player,4.174387269895637,0.0,0.0
5701065,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5701066,36,0,1,auto.accessories.player,3.6109179126442243,0.0,0.6931471805599453
5701069,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701072,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5701073,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5701075,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701079,76,0,1,auto.accessories.player,4.343805421853684,0.0,0.6931471805599453
5701080,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5701084,38,0,1,auto.accessories.player,3.6635616461296463,0.0,0.6931471805599453
5701085,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5701086,173,1,3,auto.accessories.player,5.159055299214529,0.6931471805599453,1.3862943611198906
5701087,57,0,1,auto.accessories.player,4.060443010546419,0.0,0.6931471805599453
5701089,20,0,0,auto.accessories.player,3.044522437723423,0.0,0.0
5701090,49,0,0,auto.accessories.player,3.912023005428146,0.0,0.0
5701092,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701093,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
5701094,11,0,0,auto.accessories.player,2.4849066497880004,0.0,0.0
5701095,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5701096,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5701097,4,0,1,auto.accessories.player,1.6094379124341003,0.0,0.6931471805599453
5701099,18,0,0,auto.accessories.player,2.9444389791664403,0.0,0.0
5701100,7,0,0,auto.accessories.player,2.0794415416798357,0.0,0.0
5701101,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5701102,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701105,3,0,0,auto.accessories.player,1.3862943611198906,0.0,0.0
5701107,23,0,0,auto.accessories.player,3.1780538303479458,0.0,0.0
5701108,117,0,2,auto.accessories.player,4.770684624465665,0.0,1.0986122886681098
5701114,9,0,0,auto.accessories.player,2.302585092994046,0.0,0.0
5701116,5,0,0,auto.accessories.player,1.791759469228055,0.0,0.0
5701117,30,0,0,auto.accessories.player,3.4339872044851463,0.0,0.0
5701118,19,0,0,auto.accessories.player,2.995732273553991,0.0,0.0
5701120,10,0,1,auto.accessories.player,2.3978952727983707,0.0,0.6931471805599453
5701122,16,0,0,auto.accessories.player,2.833213344056216,0.0,0.0
5701123,23,0,0,auto.accessories.player,3.1780538303479458,0.0,0.0
5701125,22,0,0,auto.accessories.player,3.1354942159291497,0.0,0.0
5701126,10,0,0,auto.accessories.player,2.3978952727983707,0.0,0.0
5701127,12,0,1,auto.accessories.player,2.5649493574615367,0.0,0.6931471805599453
5701128,318,0,3,auto.accessories.player,5.765191102784844,0.0,1.3862943611198906
5701130,8,0,0,auto.accessories.player,2.1972245773362196,0.0,0.0
5701132,1,0,0,auto.accessories.player,0.6931471805599453,0.0,0.0
5701134,24,0,0,auto.accessories.player,3.2188758248682006,0.0,0.0
5701135,10,0,1,auto.accessories.player,2.3978952727983707,0.0,0.6931471805599453
5701136,6,0,0,auto.accessories.player,1.9459101490553132,0.0,0.0
